head_centroid_x,body_centroid_x,head_velocity_x,body_velocity_x,head_acceleration_x,body_acceleration_x,body_acceleration_squared_x,head_acceleration_squared_x,head_centroid_y,body_centroid_y,head_velocity_y,body_velocity_y,head_acceleration_y,body_acceleration_y,body_acceleration_squared_y,head_acceleration_squared_y,behavior
266.4908568700155,201.52601283391317,20.51796363194783,13.504843886693319,-9.503851240559616,18.558122547467566,406.4055168496938,157.08543395564496,358.8023161570231,288.5430232365926,-0.8220024108886719,7.500534439086931,-8.111832048181878,3.4736650977218346,66.03420845937492,239.2183789157149,nonlocomotion
266.97224210103354,202.05010089874267,20.38414551417033,13.638968706130978,-9.502161711111809,18.32893493751001,411.4712982563137,146.99102731490717,358.8890491485596,288.6631757736206,-0.6274260203043411,7.417968591054273,-7.751809621131255,3.3374607552056688,64.27359356464767,238.00685131075667,nonlocomotion
267.39193572998045,202.53633244832358,20.18361148834227,13.808943144480391,-9.55978547112415,18.1920656101852,416.43103126798115,137.27094481584558,359.03590329488117,288.7880599975586,-0.3773482004801565,7.32689987818402,-7.358482941126407,3.1868762943030617,62.51207529045537,236.64608341336324,nonlocomotion
267.82413279215496,203.07301559448243,20.031607850392653,14.032404947280876,-9.56225689252216,18.097261722882596,421.3127825083961,127.9263536620464,359.1561319986979,288.8315725962321,-0.1692890167236385,7.2336217244466186,-7.013790861765525,3.060857502619399,60.762539440739054,235.16623015971786,nonlocomotion
268.239160601298,203.59697914123535,19.86233654022215,14.254276609420765,-9.680185143152864,17.731199812889106,425.7914252269293,118.69637009586151,359.47148882548015,288.86412913004557,0.2600135803222656,7.132483100891119,-6.162977965672791,2.7652558008829544,58.82566951176649,233.09063293086004,nonlocomotion
268.8619997660319,204.1414608637492,19.87538887659708,14.322362661361687,-9.625145276387506,16.97959016958874,427.90349961711576,111.03803516204142,359.6516877492269,288.8714303334554,0.5400017420450922,6.931097920735692,-5.452788305282564,2.4015513737996343,57.101594297996755,230.611172413529,nonlocomotion
269.48288173675536,204.53839988708495,19.84859549204507,14.400323057174665,-9.60290341377257,16.375933241844184,428.9553760719851,104.30840804601668,359.9147534688314,288.8089469273885,0.8831647237142022,6.764164352416981,-4.701122713088974,2.1100952148437244,55.28061174864072,227.5984207407169,nonlocomotion
269.9133550008138,204.9764754931132,19.621879196166976,14.505451631546016,-9.73471341133116,15.794511715571094,429.04525852180257,98.11639241024922,360.3822109222412,288.78689403533934,1.4174539566039925,6.6098425229390445,-3.8126516819000176,1.8067873318989882,53.32730156115426,223.96317893681982,nonlocomotion
270.4721518198649,205.43203833897908,19.52759221394855,14.616359726587923,-9.780883447329186,15.249049329757698,428.4333927804124,92.16042200516678,360.63893801371256,288.8195212682088,1.7410690307617074,6.502009550730389,-3.109396823247262,1.5443154493967484,51.279368093775595,219.9314129829395,nonlocomotion
271.031885210673,205.887788995107,19.44516143798826,14.696578566233306,-9.7746359904607,14.683927559852608,427.1863120444693,86.69818874369079,360.8972240447998,288.8498186747233,2.044233640035003,6.408887863159191,-2.442104244232151,1.3205752372741557,49.20072851111402,215.48578335742613,nonlocomotion
271.30585225423175,206.30722103118896,19.09657513300576,14.775869671503692,-9.89992708365121,14.182563551266997,425.52759228431745,82.0293249738003,361.2704662322998,288.8751684188843,2.456620852152497,6.311391003926627,-1.6299750169118103,1.1162170728047727,47.163589825871405,210.11824333575353,nonlocomotion
271.50570545196535,206.45766633351644,18.691922791798902,14.499307235081977,-10.055791227022787,13.361370269457503,423.2602164725504,78.00874887495934,361.6303330739339,288.86005522410073,2.8586538314819165,6.1149599075317385,-0.9200892925262385,0.8300540924072095,45.15904574723469,204.4133464219663,nonlocomotion
271.72776654561363,206.555823135376,18.327240212758383,14.306068404515576,-10.140669067700673,12.72723696231843,420.63617707667515,74.67490879720907,361.97723592122395,288.85708974202475,3.2654410680135015,5.978284009297721,-0.20090487798054443,0.6297452290852874,43.2093205822078,198.346583637998,nonlocomotion
272.04518648783363,206.61526362101236,18.03106743494666,14.154261986414573,-10.188984274864193,12.236162797609966,417.9444922041303,71.92482093634172,362.25137049357096,288.8400770187378,3.582839266459132,5.836086018880235,0.41698212623596853,0.4288717428843114,41.28463869688269,192.01460688718058,nonlocomotion
272.2743149439494,206.8054052988688,17.633409754435206,14.116371631622306,-10.329750219980859,11.774290959040336,414.7966619546853,69.66038425377502,362.5685344696045,288.7935790379842,3.911378860473633,5.6700170516968,0.9575834433237882,0.21338235537210437,39.39923961539612,185.70497472589207,nonlocomotion
272.46227976481117,207.02534764607748,17.161998971303277,14.085603380203244,-10.551467140515635,11.3265744606654,411.2458434924475,67.820217820622,362.85837440490724,288.7354559580485,4.25987873077392,5.525877094268805,1.5228823820750004,0.04991598129271324,37.602094282986094,179.42691608603062,nonlocomotion
272.6346495946248,207.23448378245035,16.748470878601054,14.06473806699116,-10.693369086583443,10.87986829280854,407.19118685775186,66.34037007076054,363.14839795430504,288.68552958170574,4.565471267700218,5.384361998240178,2.0194823265076036,-0.09086141586304564,35.92564005631549,173.18513526609925,nonlocomotion
272.85526892344154,207.5446129798889,16.38604596455889,14.098145755132029,-10.7892569621404,10.473400942484547,402.70003792722565,65.19642412735887,363.44505577087403,288.7898541132609,4.790283266703284,5.329051685333252,2.3674112955729254,-0.20654854774477371,34.313990783986206,167.0982403777822,nonlocomotion
273.02990271250405,207.7328637758891,15.973447640736879,13.963049523035686,-10.903028082847584,9.923277314504,397.70065523195524,64.41648978800049,363.75484530131024,288.8759080251058,5.00196228027346,5.235716152191157,2.6779620488485034,-0.3639640808105753,32.74458402171192,161.1674348945068,nonlocomotion
273.18249365488685,207.94748169581095,15.524514039357468,13.797878185907996,-11.029336579640706,9.335196987787898,392.19797479420987,64.008943696171,363.97747090657555,289.0205149332682,5.143259366353362,5.152487436930341,2.94199752807619,-0.5578822612762622,31.176345059945877,155.3703624918642,nonlocomotion
273.3581015268962,208.1396015485128,15.095173104604084,13.628451792399083,-11.141275938351928,8.742701029777539,386.14100322546545,63.9360636800695,364.17916933695477,289.1274591445923,5.261270141601585,5.045885467529314,3.187947559356719,-0.7661069869995316,29.60151047976889,149.67109457941757,nonlocomotion
273.53658555348716,208.37622810999554,14.627571169535315,13.44719932874043,-11.29571286042529,8.079843632380177,379.33109395627474,64.19375895455502,364.37908261617025,289.2562333424886,5.395735486348485,4.908032067616785,3.4521324157715196,-0.9776464939117631,28.087635556500192,144.048205289404,nonlocomotion
273.7251134236654,208.613822333018,14.188597393035893,13.392096138000488,-11.405701820055622,7.624356214205436,372.00147436348624,64.7629157792372,364.50028737386066,289.30735931396487,5.4762846628824775,4.727556927998887,3.6964562733968234,-1.1846911907196045,26.650951095924444,138.45414589907352,nonlocomotion
273.9537421544393,208.90817410151163,13.75827925999957,13.32904278437295,-11.528101976712541,7.182041366895044,364.30889381147153,65.61189041353694,364.5511210123698,289.5664328257243,5.451159477233887,4.724281597137474,3.837455972035745,-1.3148789564768464,25.20649554750736,132.88920027607975,nonlocomotion
274.152830696106,209.13463633855184,13.404785029093421,13.308360608418772,-11.514806310335782,6.857679104804995,356.379758223059,66.70190978983106,364.53932825724286,289.58886540730794,5.405603981018089,4.532213274637866,4.000936539967885,-1.5432604630788376,23.771651507743048,127.28784785064295,nonlocomotion
