,frame,nose_x,nose_y,likelihood_nose,left_ear_x,left_ear_y,likelihood_left_ear,right_ear_x,right_ear_y,likelihood_right_ear,neck_x,neck_y,likelihood_neck,left_side_x,left_side_y,likelihood_left_side,right_side_x,right_side_y,likelihood_right_side,tail_base_x,tail_base_y,likelihood_tail_base
124830,124828,85.87493133544922,508.2183532714844,0.7964813709259033,169.5397186279297,480.23284912109375,0.9967928528785706,106.19054412841795,437.9764099121094,0.9957440495491028,144.08477783203125,455.1460876464844,0.9956488013267516,257.36929321289057,364.9654846191406,0.856857180595398,112.02272033691406,330.41436767578125,0.5275071263313293,246.11898803710938,308.5689392089844,0.961398422718048
124831,124829,87.95182037353516,508.724365234375,0.8012580871582031,170.28305053710938,481.7259216308594,0.9969050288200378,107.9123306274414,443.2187805175781,0.9947816729545592,144.17828369140625,458.59320068359375,0.9949687123298644,257.596435546875,364.1397399902344,0.7802602052688599,182.1059112548828,303.9018859863281,0.5419987440109253,245.8316802978516,307.5335388183594,0.9620073437690736
124832,124830,89.2639389038086,517.2749633789061,0.8361579179763794,170.7817840576172,488.1665649414063,0.998171091079712,109.08524322509766,448.7103576660156,0.9893130660057068,143.64002990722656,464.4779968261719,0.9934305548667908,254.6098937988281,382.9374694824219,0.814010739326477,181.75035095214844,304.9752502441406,0.8232249617576599,242.0432586669922,311.09881591796875,0.9111005067825316
124833,124831,90.12049865722656,523.685546875,0.8231813311576843,170.59555053710938,492.177734375,0.9920265078544616,109.4542007446289,451.4289245605469,0.9928926229476928,145.6478271484375,468.5518493652344,0.9963680505752563,251.6334381103516,391.2940368652344,0.8849204778671265,174.90145874023438,306.7991027832031,0.8633741736412048,241.214599609375,316.2172546386719,0.904815912246704
124834,124832,98.50496673583984,517.1724243164061,0.8109415173530579,171.00930786132812,490.8479309082031,0.9974424839019777,108.47718811035156,449.7833862304688,0.9941102862358092,146.10499572753906,464.2937927246094,0.993857204914093,251.20399475097656,392.7914123535156,0.8649840354919434,99.48458099365234,359.2839050292969,0.6826444864273071,234.0870819091797,320.0417785644531,0.7606681585311891
124835,124833,96.61795806884766,517.2349243164061,0.7531703114509583,170.5491485595703,483.2025451660156,0.9986548423767091,109.30633544921876,443.4706726074219,0.9941458702087402,145.5777130126953,460.2278747558594,0.996973752975464,254.16998291015625,387.6539611816406,0.8009820580482483,131.7955322265625,317.4324645996094,0.6698783040046692,233.97671508789062,318.8898620605469,0.7128227949142456
124836,124834,98.96244049072266,503.0967102050781,0.6008744239807129,174.88812255859375,475.6142883300781,0.9968454241752625,114.26071166992188,435.3610534667969,0.9967511892318726,147.88204956054688,448.07427978515625,0.9942016005516052,255.83763122558597,385.4344177246094,0.5633004903793335,132.05464172363278,314.8700866699219,0.767201840877533,234.29736328125,315.54522705078125,0.8622203469276428
124837,124835,99.55023956298828,508.76849365234375,0.6214017271995544,175.9213409423828,473.3518371582031,0.9978506565093994,116.98440551757812,434.2067565917969,0.994729459285736,150.3350067138672,447.5118408203125,0.993818461894989,257.55569458007807,380.718017578125,0.684619665145874,131.97364807128906,315.6944580078125,0.8155891895294191,234.66021728515625,313.51995849609375,0.8188682198524475
124838,124836,111.81678771972656,514.2945556640625,0.8396952748298645,180.3404998779297,475.14837646484375,0.9972370862960817,117.4931869506836,438.9938659667969,0.9894211292266846,152.2586212158203,449.23974609375,0.9976997971534728,259.0196533203125,373.6912536621094,0.6151072978973389,131.28633117675778,316.0959777832031,0.8057623505592346,234.9004211425781,312.50341796875,0.8124819993972778
124839,124837,118.0730972290039,517.1795043945311,0.9089773297309875,183.68458557128903,475.1807556152344,0.9961887001991272,118.87451934814452,444.4691162109375,0.9868020415306092,153.5993194580078,452.1793823242188,0.9989582300186156,258.24392700195307,372.78594970703125,0.6784765124320984,130.26780700683594,315.7337341308594,0.8041839599609375,234.859619140625,312.1192932128906,0.7855205535888672
