,frame,nose_x,nose_y,likelihood_nose,left_ear_x,left_ear_y,likelihood_left_ear,right_ear_x,right_ear_y,likelihood_right_ear,neck_x,neck_y,likelihood_neck,left_side_x,left_side_y,likelihood_left_side,right_side_x,right_side_y,likelihood_right_side,tail_base_x,tail_base_y,likelihood_tail_base
57059,57057,174.5154571533203,248.2412567138672,0.9679012894630432,107.6667709350586,268.43276977539057,0.9900572896003724,165.66317749023438,300.8352355957031,0.9976625442504884,129.49848937988278,293.3131103515625,0.9938839077949524,147.3850555419922,439.5479431152344,0.950600564479828,227.01708984375,346.06561279296875,0.969289243221283,263.40203857421875,423.2892761230469,0.9891691207885742
57060,57058,174.3154754638672,249.7953643798828,0.9630804657936096,107.74454498291016,268.4916381835937,0.9902905821800232,165.98974609375,300.76715087890625,0.9973964691162108,129.93458557128906,293.4829406738281,0.994350254535675,147.061767578125,439.5899963378906,0.9445834159851074,226.629150390625,345.8706970214844,0.9712150692939758,263.44677734375,423.2706298828125,0.9891632795333862
57061,57059,177.07485961914062,252.07791137695312,0.9649870991706848,108.35369873046876,269.20639038085943,0.9907613396644592,166.46804809570312,300.61297607421875,0.9971839785575868,130.12236022949222,294.02557373046875,0.9946346282958984,146.5584259033203,439.84014892578125,0.9308742880821228,227.5422821044922,346.00634765625,0.9705058336257936,263.62503051757807,423.5828857421875,0.9881160259246826
57062,57060,175.13345336914062,251.476318359375,0.9678043723106384,107.9258041381836,268.93368530273443,0.9906062483787536,167.16249084472656,300.98046875,0.9961219429969788,130.89044189453122,294.0868225097656,0.99535071849823,147.9192352294922,439.63232421875,0.9581934213638306,229.56539916992188,348.760986328125,0.972725749015808,262.81451416015625,423.3773193359375,0.9907020330429076
57063,57061,174.98876953125,251.57778930664062,0.9675795435905457,108.22359466552734,269.41836547851557,0.9911962747573853,167.30905151367188,300.9456787109375,0.9957904219627379,131.14628601074222,294.3697814941406,0.995466947555542,148.6005401611328,439.6880187988281,0.9509552121162416,228.9846649169922,346.66900634765625,0.9737608432769777,262.67782592773443,423.2184143066406,0.9905313849449158
57064,57062,174.57733154296875,251.8464508056641,0.9663378596305848,108.0295867919922,270.61727905273443,0.9908729791641236,167.5364532470703,301.1600646972656,0.9953546524047852,131.33946228027344,294.9928283691406,0.9954686164855956,146.48985290527344,439.61700439453125,0.9571364521980286,228.95008850097656,346.1761779785156,0.9751087427139282,262.69210815429693,423.081787109375,0.9911732077598572
57065,57063,174.72283935546875,251.57003784179688,0.9645334482192992,107.58148193359376,270.2916259765625,0.9902983307838441,167.1002197265625,301.4409484863281,0.9962852001190186,130.60231018066406,294.4070129394531,0.9951199889183044,147.02337646484375,439.6712341308594,0.9532129168510436,229.5920562744141,346.24896240234375,0.9766295552253724,262.6514892578125,422.6100769042969,0.9917542934417723
57066,57064,173.1839599609375,248.68844604492188,0.9636100530624391,107.48384857177734,270.22705078125,0.9901840090751648,167.03919982910156,301.60260009765625,0.99617201089859,130.56332397460938,294.42279052734375,0.9951372742652892,146.89279174804688,439.7671813964844,0.9552043080329896,229.6971740722656,346.1080322265625,0.9764193296432496,262.49679565429693,422.68701171875,0.9911401867866516
57067,57065,173.6386260986328,248.4204864501953,0.9659999012947084,107.68104553222656,269.14273071289057,0.9892550706863404,166.67103576660156,301.7429504394531,0.9963526725769044,130.27157592773438,293.69549560546875,0.9945048689842224,145.66334533691406,439.8440246582031,0.954898238182068,229.5938262939453,346.280029296875,0.9777986407279968,262.61309814453125,422.7380065917969,0.9916248917579652
57068,57066,173.9559326171875,248.51168823242188,0.9636365175247192,107.70506286621094,268.71270751953125,0.9891828894615172,166.67247009277344,301.95245361328125,0.9963447451591492,130.37908935546878,293.6160888671875,0.9943286776542664,145.4766845703125,440.02642822265625,0.9572064280509948,229.46961975097656,346.43743896484375,0.977269172668457,262.78543090820307,422.7113037109375,0.9910325407981871
57069,57067,174.603515625,248.4526672363281,0.9625755548477172,108.10725402832031,268.15826416015625,0.9891080856323242,166.8475799560547,302.2438659667969,0.9960907101631165,130.78277587890622,293.00762939453125,0.9943493008613586,145.30088806152344,440.0309143066406,0.9617518186569214,229.49952697753903,346.5636291503906,0.9777809977531432,262.80636596679693,422.839599609375,0.9910661578178406
57070,57068,174.94821166992188,248.4779052734375,0.9632715582847596,108.2237548828125,268.04083251953125,0.989203155040741,166.60824584960938,302.4931335449219,0.996286392211914,130.89225769042972,292.98052978515625,0.9942536950111388,144.80569458007812,439.9299621582031,0.9633510112762452,229.4324951171875,346.63677978515625,0.9783127307891846,262.84112548828125,422.7604675292969,0.9911764860153198
57071,57069,175.01283264160156,248.5335693359375,0.9619163274765016,108.30524444580078,267.92315673828125,0.9895401597023009,166.5614471435547,302.751220703125,0.9964022636413574,130.76063537597656,293.0915222167969,0.9943273663520812,144.72808837890625,440.0834655761719,0.9628636837005616,229.55914306640625,346.71026611328125,0.9776426553726196,262.81082153320307,422.9577026367188,0.9910940527915956
57072,57070,174.43309020996094,249.55685424804688,0.9609821438789368,107.8606414794922,267.9354858398437,0.9900630116462708,166.7042999267578,302.9204406738281,0.9962215423583984,131.02310180664062,293.2221984863281,0.9948891401290894,144.11048889160156,439.8833923339844,0.965831995010376,229.35134887695312,346.7769470214844,0.9781162738800048,262.79385375976557,422.8894958496094,0.9914233088493348
57073,57071,174.56373596191406,249.4336395263672,0.960778832435608,108.34446716308594,267.75735473632807,0.9902503490447998,166.7592315673828,302.94964599609375,0.9963460564613342,130.96392822265622,293.1615905761719,0.9947603344917296,144.97459411621094,439.5677185058594,0.9626531600952148,229.4463195800781,346.8140563964844,0.9774898886680604,262.79791259765625,422.7997131347656,0.9912090301513672
57074,57072,174.5753631591797,249.45545959472656,0.9605086445808412,108.3731460571289,267.74420166015625,0.9903056621551514,166.94522094726562,302.7959899902344,0.9961102604866028,131.03274536132812,293.2067565917969,0.9947697520256042,143.03103637695312,439.05560302734375,0.9585607051849364,229.33160400390625,346.8271484375,0.9772388935089112,262.876220703125,422.8455810546875,0.990997552871704
57075,57073,174.35496520996094,249.4141387939453,0.9605512022972108,108.57655334472656,267.6614990234375,0.9904659986495972,166.93678283691406,302.5580749511719,0.996216595172882,131.25267028808594,293.078857421875,0.9948546886444092,142.21578979492188,439.2731323242188,0.9577369093894958,229.44598388671875,346.9517822265625,0.9770318865776062,262.5853881835937,423.0742492675781,0.9906689524650574
57076,57074,174.9370880126953,248.70947265625,0.9602373838424684,108.63640594482422,267.59588623046875,0.9902016520500184,167.18023681640625,302.2945861816406,0.9959776997566224,131.54566955566406,292.91156005859375,0.9950553178787231,142.97726440429688,439.3486633300781,0.9605631828308104,229.73097229003903,346.938720703125,0.9764190316200256,262.62826538085943,423.16632080078125,0.9904661178588868
57077,57075,174.2769775390625,249.3563690185547,0.9588062167167664,108.82640075683594,267.5609741210937,0.9906841516494752,167.89498901367188,301.8670654296875,0.9951094985008241,131.63703918457028,292.9385681152344,0.995031237602234,143.8084259033203,439.588623046875,0.9645694494247437,230.0010070800781,346.7342834472656,0.975611686706543,262.624755859375,423.49554443359375,0.9898942112922668
57078,57076,174.42578125,249.2701873779297,0.9584406614303588,108.78206634521484,267.50900268554693,0.9907699227333068,167.8448028564453,301.9584045410156,0.9951120018959044,131.51739501953122,292.95269775390625,0.9950768351554872,144.446533203125,439.5164794921875,0.9574967622756958,230.0453643798828,346.7896728515625,0.9756110310554504,262.4595947265625,423.4524841308594,0.9901592135429382
57079,57077,174.3406219482422,249.23138427734372,0.9591607451438904,108.81525421142578,267.50054931640625,0.9904462099075316,167.80247497558594,302.1071472167969,0.9952086806297302,131.44343566894528,292.96820068359375,0.9950346946716307,144.50692749023438,439.5397644042969,0.957201898097992,230.09088134765625,346.83160400390625,0.9760270714759828,262.4174194335937,423.4434814453125,0.990315854549408
57080,57078,174.51112365722656,249.1968688964844,0.9593455791473388,108.8953857421875,267.35162353515625,0.9903855323791504,167.58091735839844,302.1332092285156,0.995322287082672,131.49484252929688,292.9539489746094,0.9951399564743042,144.57150268554688,439.5425720214844,0.962738573551178,230.10650634765625,346.6810302734375,0.9761910438537598,262.19552612304693,423.2323303222656,0.990741729736328
57081,57079,174.49900817871094,249.3988037109375,0.9594407081604004,108.90386962890624,267.28485107421875,0.9904896020889282,167.6187744140625,302.2411193847656,0.995235025882721,131.51704406738278,292.8687744140625,0.995070457458496,144.73114013671875,439.8608093261719,0.9593335390090942,229.8527069091797,346.6685485839844,0.9773359298706056,262.17681884765625,423.2405700683594,0.9907991290092468
57082,57080,174.38490295410156,249.5502471923828,0.9596475958824158,108.89093017578124,267.42507934570307,0.990266978740692,167.45526123046875,302.19866943359375,0.9952874183654784,131.3946533203125,292.9803771972656,0.9949142932891846,145.29116821289062,440.0920104980469,0.9603351354599,229.80438232421875,346.7889404296875,0.9766775369644164,262.14599609375,423.34161376953125,0.9906945228576659
57083,57081,176.42860412597656,252.1157073974609,0.9594087004661559,108.8182601928711,267.43069458007807,0.9901314973831176,167.4121856689453,302.3975830078125,0.9952806830406188,131.31309509277344,292.9464416503906,0.9949018955230712,145.1773223876953,440.1683349609375,0.9634318947792052,229.8625946044922,346.79241943359375,0.976599395275116,262.14443969726557,423.41192626953125,0.9907275438308716
57084,57082,176.39865112304688,252.1522216796875,0.9599723815917968,108.80523681640624,267.40988159179693,0.9902543425559998,167.38003540039062,302.3883361816406,0.9953935146331788,131.20091247558594,292.97930908203125,0.99491947889328,145.30810546875,440.14434814453125,0.9600247740745544,229.6412048339844,346.6875305175781,0.976680338382721,261.99057006835943,423.3754577636719,0.990561544895172
57085,57083,174.62109375,249.88592529296875,0.9554484486579896,108.8940658569336,268.00946044921875,0.9903262257575988,167.42250061035156,302.40185546875,0.9952808022499084,131.13748168945312,293.15240478515625,0.995092511177063,144.60455322265625,439.98834228515625,0.9618028402328492,229.8461151123047,346.95172119140625,0.9768093228340148,262.15826416015625,423.237060546875,0.9910137057304382
57086,57084,174.19012451171875,249.7377471923828,0.9572982192039491,109.52995300292969,268.04962158203125,0.9906349778175354,167.8118438720703,301.96038818359375,0.9944769740104676,131.40013122558594,293.16290283203125,0.99524587392807,145.91883850097656,442.1185607910156,0.9209307432174684,230.452392578125,348.6015625,0.9763336777687072,262.79052734375,422.956298828125,0.9915122389793396
57087,57085,176.13290405273438,251.9731903076172,0.9596552848815918,109.60675048828124,268.1503295898437,0.9908363819122314,167.9437713623047,301.8320617675781,0.9945053458213806,131.44917297363278,293.12347412109375,0.995377779006958,145.29747009277344,441.14007568359375,0.9106714129447936,230.50421142578125,348.6712646484375,0.9762693643569946,262.790771484375,422.9586181640625,0.9916143417358398
